tip	date	distance	residual
EPI-ISL-1289400_SouthAmerica_Curacao_GR_20D_C.2.1_2021-02-24	2021.1479452054793	7.546627716359932E-4	-1.7556845334815282E-4
EPI-ISL-1191866_Africa_Zimbabwe_GR_20D_C.2_2020-12-24	2020.9781420765028	7.23213371635993E-4	-9.588308991021627E-5
EPI-ISL-1191875_Africa_Zimbabwe_GR_20D_C.2_2020-12-27	2020.9863387978141	7.232077716359931E-4	-1.012533771773005E-4
EPI-ISL-498084_Africa_SouthAfrica_GR_20D_C.2_2020-07-12	2020.5273224043715	5.463864716359931E-4	2.2347809774534138E-5
EPI-ISL-678610_Africa_SouthAfrica_GR_20D_C.2_2020-11-15	2020.8715846994535	6.863987716359932E-4	-6.295675543923067E-5
EPI-ISL-509307_Africa_SouthAfrica_GR_20D_C.2_2020-07-18	2020.5437158469945	4.033566716359931E-4	-1.3141136475963445E-4
EPI-ISL-535555_Africa_SouthAfrica_GR_20D_C.2_2020-07-27	2020.568306010929	3.3641897163599324E-4	-2.1444312656066509E-4
EPI-ISL-977322_Africa_Zambia_GR_20D_B.1.1.1_2020-06-13	2020.448087431694	3.6966397163599324E-4	-1.0251604664476127E-4
EPI-ISL-487332_Africa_SouthAfrica_GR_20D_C.9_2020-07-01	2020.4972677595629	4.037551716359931E-4	-1.0061297024660092E-4
EPI-ISL-515875_Africa_SouthAfrica_GR_20D_C.9_2020-07-18	2020.5437158469945	4.4483637163599313E-4	-8.99316647596344E-5
EPI-ISL-515890_Africa_SouthAfrica_GR_20D_C.9_2020-07-18	2020.5437158469945	4.793094716359931E-4	-5.545856475963444E-5
EPI-ISL-602709_Africa_SouthAfrica_GR_20D_C.9_2020-09-04	2020.6748633879781	4.4484147163599314E-4	-1.7576156103142854E-4
EPI-ISL-602916_Africa_SouthAfrica_GR_20D_C.9_2020-09-29	2020.7431693989072	5.121407716359931E-4	-1.531679882564648E-4
EPI-ISL-529763_Africa_SouthAfrica_GR_20D_C.9_2020-08-21	2020.636612021858	4.780921716359931E-4	-1.1747565378547934E-4
EPI-ISL-515724_Africa_SouthAfrica_GR_20D_C.9_2020-07-21	2020.551912568306	5.126175716359931E-4	-2.751515202671867E-5
EPI-ISL-515687_Africa_SouthAfrica_GR_20D_C.9_2020-07-22	2020.5546448087432	4.7700587163599316E-4	-6.491508111574674E-5
EPI-ISL-602917_Africa_SouthAfrica_GR_20D_C.9_2020-09-29	2020.7431693989072	6.521757716359931E-4	-1.3132988256464736E-5
EPI-ISL-515773_Africa_SouthAfrica_GR_20D_C.9_2020-07-29	2020.5737704918033	4.777629716359931E-4	-7.667558473872143E-5
EPI-ISL-535523_Africa_SouthAfrica_GR_20D_C.9_2020-08-03	2020.5874316939892	4.446076716359931E-4	-1.1877203018363983E-4
EPI-ISL-535529_Africa_SouthAfrica_GR_20D_C.9_2020-08-03	2020.5874316939892	4.7873297163599307E-4	-8.464673018363986E-5
EPI-ISL-602647_Africa_SouthAfrica_GR_20D_C.9_2020-09-01	2020.6666666666667	5.459841716359931E-4	-6.925417376456636E-5
EPI-ISL-535445_Africa_SouthAfrica_GR_20D_C.9_2020-07-30	2020.5765027322404	5.815987716359932E-4	2.537198617247262E-5
EPI-ISL-529765_Africa_SouthAfrica_GR_20D_C.9_2020-08-21	2020.636612021858	4.069313716359931E-4	-1.8863645378547935E-4
EPI-ISL-602660_Africa_SouthAfrica_GR_20D_C.9_2020-08-31	2020.6639344262296	5.422243716359931E-4	-7.12257446755382E-5
EPI-ISL-602661_Africa_SouthAfrica_GR_20D_C.9_2020-08-31	2020.6639344262296	5.098703716359932E-4	-1.0357974467553816E-4
EPI-ISL-1111372_SouthAmerica_Peru_GR_20D_C.11_2020-04-15	2020.2868852459017	3.660772716359932E-4	-5.972303938802108E-7
EPI-ISL-437346_Africa_DemocraticRepublicoftheCongo_GR_20D_C.14_2020-04-16	2020.2896174863388	4.004481716359932E-4	3.198544051709172E-5
EPI-ISL-1532182_SouthAmerica_Peru_GR_20D_C.14_2020-08-18	2020.6284153005465	6.104275716359932E-4	2.0224433481382952E-5
EPI-ISL-490089_Asia_Malaysia_GR_20D_B.1.1.1_2020-05-10	2020.3551912568305	4.0311877163599316E-4	-8.26145761869437E-6
EPI-ISL-527889_Africa_Nigeria_GR_20D_B.1.1.1_2020-06-09	2020.4371584699454	4.0222727163599317E-4	-6.279983028864897E-5
EPI-ISL-729956_Africa_Nigeria_GR_20D_B.1.1.1_2020-07-12	2020.5273224043715	4.7256737163599316E-4	-5.147129022546582E-5
EPI-ISL-527013_Oceania_Australia_GR_20D_B.1.1.1_2020-06-19	2020.464480874317	4.056386716359931E-4	-7.72707211787079E-5
EPI-ISL-746595_SouthAmerica_Chile_GR_20D_C.26_2020-07-16	2020.5382513661202	4.392229716359931E-4	-9.196860658157826E-5
EPI-ISL-754393_SouthAmerica_Chile_GR_20D_C.26_2020-09-26	2020.7349726775956	7.201779716359931E-4	6.023389901061956E-5
EPI-ISL-746770_SouthAmerica_Chile_GR_20D_C.29_2020-10-16	2020.7896174863388	5.090522716359932E-4	-1.8665638276949817E-4
EPI-ISL-877555_SouthAmerica_Ecuador_GR_20D_B.1.1.1_2021-01-15	2021.0383561643835	6.144341716359931E-4	-2.4407191947704951E-4
EPI-ISL-471415_Africa_DemocraticRepublicoftheCongo_GR_20D_B.1.1.1_2020-04-28	2020.3224043715848	3.642926716359932E-4	-2.5628808550801324E-5
EPI-ISL-671428_Europe_Hungary_GR_20D_B.1.1.1_2020-09-01	2020.6666666666667	4.696004716359932E-4	-1.4563787376456624E-4
EPI-ISL-536493_SouthAmerica_Peru_GR_20D_C.32_2020-07-03	2020.5027322404371	4.344297716359931E-4	-7.351482842465711E-5
EPI-ISL-1190767_Africa_Cameroon_GR_20D_B.1.1.1_2020-12-21	2020.9699453551912	5.030513716359932E-4	-3.1068040264313186E-4
EPI-ISL-1190754_Africa_Cameroon_GR_20D_B.1.1.1_2021-01-19	2021.0493150684931	7.128375716359932E-4	-1.528410328642708E-4
EPI-ISL-1190763_Africa_Cameroon_GR_20D_B.1.1.1_2021-01-19	2021.0493150684931	6.088724716359932E-4	-2.5680613286427085E-4
EPI-ISL-1532212_SouthAmerica_Peru_GR_20D_C.11_2020-10-23	2020.808743169399	5.353233716359932E-4	-1.7290288639247272E-4
EPI-ISL-1532216_SouthAmerica_Peru_GR_20D_C.4_2020-11-21	2020.8879781420765	6.766270716359932E-4	-8.345782997339925E-5
EPI-ISL-1111303_SouthAmerica_Peru_GR_20D_C.4_2021-01-18	2021.0465753424658	5.380038716359932E-4	-3.2588160451735445E-4
EPI-ISL-1593728_SouthAmerica_Peru_GR_20D_C.4_2021-02-09	2021.1068493150685	6.752789716359932E-4	-2.2805532814662783E-4
EPI-ISL-1111298_SouthAmerica_Peru_GR_20D_C.4_2021-01-18	2021.0465753424658	6.746671716359934E-4	-1.8921830451735426E-4
EPI-ISL-1092332_SouthAmerica_Peru_GR_20D_C.11_2020-09-14	2020.7021857923498	5.671822716359933E-4	-7.130305192148728E-5
EPI-ISL-515651_Africa_SouthAfrica_GR_20D_C.1_2020-07-21	2020.551912568306	2.8967527163599325E-4	-2.5045745202671856E-4
EPI-ISL-515661_Africa_SouthAfrica_GR_20D_B.1.1.1_2020-07-21	2020.551912568306	2.2269367163599323E-4	-3.174390520267186E-4
EPI-ISL-515731_Africa_SouthAfrica_GR_20B_B.1.1.1_2020-07-21	2020.551912568306	1.8658667163599322E-4	-3.535460520267186E-4
EPI-ISL-527887_Africa_Nigeria_GR_20B_B.1.1_2020-06-02	2020.4180327868853	2.544318716359932E-4	-1.9807762666567433E-4
EPI-ISL-729975_Africa_Nigeria_GR_20B_B.1.1_2020-08-03	2020.5874316939892	2.5429957163599325E-4	-3.090801301836397E-4
EPI-ISL-1018088_Africa_Ghana_O_20I.501Y.V1_B.1.1.7_2020-12-10	2020.9398907103825	9.290694283640067E-4	1.3500817406374664E-4
EPI-ISL-1255136_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.638373283640066E-4	1.0533123725096395E-4
EPI-ISL-1255127_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.638075283640066E-4	1.0530143725096398E-4
EPI-ISL-1255185_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.638075283640066E-4	1.0530143725096398E-4
EPI-ISL-985074_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-10	2021.0246575342467	8.932063283640068E-4	4.366587898465776E-5
EPI-ISL-1018097_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2020-12-27	2020.9863387978141	8.962895283640067E-4	7.182837955071314E-5
EPI-ISL-944711_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-08	2021.0191780821917	9.633618283640067E-4	1.174076356782683E-4
EPI-ISL-1367678_Africa_CotedIvoire_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.268575283640068E-4	6.835143725096419E-5
EPI-ISL-944690_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-13	2021.0328767123287	9.250844283640068E-4	7.016459394435274E-5
EPI-ISL-944707_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-08	2021.0191780821917	9.250829283640068E-4	7.912873567826845E-5
EPI-ISL-944714_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-13	2021.0328767123287	9.574170283640067E-4	1.0249719394435266E-4
EPI-ISL-1524720_Africa_Togo_GRY_20I.501Y.V1_B.1.1.7_2021-02-15	2021.123287671233	8.892059283640068E-4	-2.488714149922425E-5
EPI-ISL-944709_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	9.197725283640068E-4	7.740459237187908E-5
EPI-ISL-1255139_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	8.856641283640068E-4	2.715803725096414E-5
EPI-ISL-944668_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	8.838932283640068E-4	4.152529237187914E-5
EPI-ISL-1255133_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.840630283640063E-4	1.2555693725096366E-4
EPI-ISL-933799_Oceania_Australia_GRY_20I.501Y.V1_B.1.1.7_2021-01-28	2021.0739726027398	0.0010889389283640063	2.0712216874282734E-4
EPI-ISL-1365024_Africa_CotedIvoire_GRY_20I.501Y.V1_B.1.1.7_2021-02-02	2021.0876712328768	9.162302283640067E-4	2.5447827008912038E-5
EPI-ISL-1365025_Africa_CotedIvoire_GRY_20I.501Y.V1_B.1.1.7_2021-02-12	2021.1150684931506	9.485817283640068E-4	3.986804354130281E-5
EPI-ISL-1500948_Africa_Togo_GRY_20I.501Y.V1_B.1.1.7_2021-01-22	2021.0575342465754	9.828011283640067E-4	1.1174313882343764E-4
EPI-ISL-1508991_Africa_Togo_GRY_20I.501Y.V1_B.1.1.7_2021-02-08	2021.1041095890412	9.828124283640066E-4	8.127125692830193E-5
EPI-ISL-1508998_Africa_Togo_GRY_20I.501Y.V1_B.1.1.7_2021-02-05	2021.0958904109589	0.0010157848283640063	1.1962304196860667E-4
EPI-ISL-1497111_Europe_Finland_GRY_20I.501Y.V1_B.1.1.7_2021-02-10	2021.109589041096	0.0010867611283640064	1.8163370023469103E-4
EPI-ISL-1255264_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-02-08	2021.1041095890412	0.0010175635283640064	1.1602235692830172E-4
EPI-ISL-1255128_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.091481283640068E-4	5.064203725096419E-5
EPI-ISL-944689_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	9.091473283640068E-4	6.677939237187912E-5
EPI-ISL-944694_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	9.091478283640067E-4	6.677989237187907E-5
EPI-ISL-1255123_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-12	2021.0301369863014	9.779878283640063E-4	1.2486112229126867E-4
EPI-ISL-1255124_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-14	2021.035616438356	9.432555283640068E-4	8.654256559765844E-5
EPI-ISL-1255126_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.091461283640068E-4	5.064003725096416E-5
EPI-ISL-1255134_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.414822283640068E-4	8.297613725096419E-5
EPI-ISL-1255135_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.414822283640068E-4	8.297613725096419E-5
EPI-ISL-944700_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	9.091441283640068E-4	6.677619237187911E-5
EPI-ISL-944701_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	9.432492283640068E-4	1.0088129237187913E-4
EPI-ISL-1018071_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-10	2021.0246575342467	9.432489283640067E-4	9.370847898465767E-5
EPI-ISL-944708_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-13	2021.0328767123287	9.744364283640066E-4	1.1951659394435253E-4
EPI-ISL-944706_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-13	2021.0328767123287	9.403465283640068E-4	8.542669394435282E-5
EPI-ISL-1255265_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-02-09	2021.1068493150685	9.735494283640066E-4	7.021512858138555E-5
ABBOTT-SN-IR8-000056_Africa_Senegal_GRY_20I.501Y.V1_B.1.1.7_2021-01-16	2021.041095890411	9.735758283640066E-4	1.1327660890404756E-4
EPI-ISL-944696_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-05	2021.0109589041097	9.073782283640068E-4	6.680342071857341E-5
EPI-ISL-1255122_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	9.073782283640068E-4	6.321716402518478E-5
EPI-ISL-944695_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	9.397143283640068E-4	9.734639237187913E-5
EPI-ISL-1232258_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-02-19	2021.1342465753426	9.414871283640068E-4	2.0221545113776446E-5
EPI-ISL-1232327_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-02-19	2021.1342465753426	0.0010097077283640064	8.844214511377602E-5
EPI-ISL-1233007_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-02-24	2021.1479452054793	9.773674283640064E-4	4.71362033798604E-5
EPI-ISL-1370629_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-03-05	2021.172602739726	0.0010132505283640065	6.688114825894546E-5
EPI-ISL-1521087_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-03-18	2021.2082191780821	0.0010473610283640064	7.768097975080902E-5
EPI-ISL-1596270_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-03-25	2021.227397260274	0.0010838761283640064	1.0164418132328269E-4
EPI-ISL-1596230_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-03-30	2021.2410958904109	0.0010491326283640064	5.793503958958905E-5
EPI-ISL-1521080_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-03-20	2021.213698630137	0.0010438218283640064	7.055552305719839E-5
EPI-ISL-1370674_SouthAmerica_Curacao_GRY_20I.501Y.V1_B.1.1.7_2021-03-06	2021.1753424657534	0.0010420494283640063	9.388691991202899E-5
EPI-ISL-1255137_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.379098283640068E-4	7.940373725096419E-5
EPI-ISL-1255276_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-18	2021.0465753424658	0.0010048527283640063	1.409672522106587E-4
EPI-ISL-1255272_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-02-04	2021.0931506849315	9.020598283640068E-4	7.691170315301458E-6
EPI-ISL-944699_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-09	2021.021917808219	8.985215283640067E-4	5.077420733157407E-5
EPI-ISL-944679_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-08	2021.0191780821917	8.644133283640067E-4	1.8459135678268392E-5
EPI-ISL-944666_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	8.967491283640068E-4	5.438119237187911E-5
EPI-ISL-1367692_Africa_CotedIvoire_GRY_20I.501Y.V1_B.1.1.7_2021-01-18	2021.0465753424658	9.682515283640066E-4	1.0436605221065892E-4
ABBOTT-SN-TH-TIV-2174_Africa_Senegal_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	0.0010005934283640065	1.4208733725096386E-4
EPI-ISL-1255161_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	8.949807283640068E-4	5.081966402518479E-5
EPI-ISL-1255125_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.314788283640067E-4	7.297273725096409E-5
EPI-ISL-1255184_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	9.314788283640067E-4	7.297273725096409E-5
EPI-ISL-1255215_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-11	2021.027397260274	8.914388283640068E-4	4.0105250637963424E-5
EPI-ISL-1255266_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-02-09	2021.1068493150685	8.914358283640067E-4	-1.189847141861431E-5
EPI-ISL-944691_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-04	2021.0082191780823	8.914357283640068E-4	5.265404906526776E-5
EPI-ISL-944692_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	8.914357283640068E-4	4.9067792371879125E-5
EPI-ISL-944693_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-08	2021.0191780821917	8.914362283640067E-4	4.54820356782684E-5
EPI-ISL-1255273_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-02-04	2021.0931506849315	9.237722283640067E-4	2.940357031530139E-5
EPI-ISL-944713_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-04	2021.0082191780823	9.226251283640068E-4	8.384344906526772E-5
EPI-ISL-1255207_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-12	2021.0301369863014	8.878948283640068E-4	3.476812229126914E-5
EPI-ISL-944724_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	9.912845283640065E-4	1.4712346402518447E-4
EPI-ISL-1416972_NorthAmerica_Guadeloupe_GRY_20I.501Y.V1_B.1.1.7_2021-03-02	2021.164383561644	8.861238283640068E-4	-5.4866166700971264E-5
EPI-ISL-944688_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-09	2021.021917808219	8.502461283640067E-4	2.4988073315740725E-6
EPI-ISL-944683_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-01	2021.0	8.484752283640068E-4	1.5072934105794756E-5
EPI-ISL-1255140_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-16	2021.041095890411	8.467043283640068E-4	-1.3594891095952254E-5
EPI-ISL-944667_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	8.449334283640068E-4	2.565492371879108E-6
EPI-ISL-1540447_NorthAmerica_Guadeloupe_GRY_20I.501Y.V1_B.1.1.7_2021-03-15	2021.2	9.452328283640068E-4	-1.9067835208885558E-5
EPI-ISL-944712_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-05	2021.0109589041097	9.425671283640068E-4	1.0199232071857341E-4
EPI-ISL-1255120_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	8.772689283640067E-4	3.3107864025184726E-5
EPI-ISL-1209407_Europe_Belarus_GRY_20I.501Y.V1_B.1.1.7_2021-02-23	2021.145205479452	9.096092283640068E-4	-1.8828868273222882E-5
EPI-ISL-944677_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-05	2021.0109589041097	8.396207283640067E-4	-9.540792814266433E-7
EPI-ISL-1255121_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	8.378498283640067E-4	-6.311235974815264E-6
EPI-ISL-944698_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-13	2021.0328767123287	8.684136283640067E-4	1.34937939443527E-5
EPI-ISL-944697_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-13	2021.0328767123287	9.013688283640068E-4	4.644899394435275E-5
EPI-ISL-1018092_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2020-12-23	2020.9754098360656	8.325371283640068E-4	1.5228895906603513E-5
ABBOTT-SN-IR1-0016423_Africa_Senegal_GRY_20I.501Y.V1_B.1.1.7_2021-01-03	2021.0054794520547	8.325371283640068E-4	-4.451422587815911E-6
EPI-ISL-1255131_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	8.307662283640068E-4	-2.773986274903588E-5
EPI-ISL-944673_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-02	2021.0027397260274	8.289953283640068E-4	-6.200094240899523E-6
EPI-ISL-1255129_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-01-15	2021.0383561643835	8.272244283640068E-4	-3.1281662749035855E-5
EPI-ISL-1255277_Africa_Ghana_GRY_20I.501Y.V1_B.1.1.7_2021-02-10	2021.109589041096	8.925184283640068E-4	-1.2608999765308516E-5
EPI-ISL-794592_NorthAmerica_Mexico_GRY_20I.501Y.V1_B.1.1.7_2020-12-31	2020.9972677595629	8.236826283640068E-4	-7.931436805177073E-6
EPI-ISL-941284_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2020-12-21	2020.9699453551912	8.272394283640067E-4	1.3507654084881694E-5
ABBOTT-SN-IR2-0010667_Africa_Senegal_GRY_20I.501Y.V1_B.1.1.7_2021-01-16	2021.041095890411	8.272394283640067E-4	-3.3059791095952306E-5
EPI-ISL-944702_Africa_Ghana_GR_20I.501Y.V1_B.1.1.7_2021-01-06	2021.013698630137	8.578091283640068E-4	1.5441192371879104E-5
EPI-ISL-977553_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-12	2021.0301369863014	8.236963283640067E-4	-2.943037770873093E-5
EPI-ISL-766569_Asia_Oman_GRY_20I.501Y.V1_B.1.1.7_2020-12-22	2020.9726775956285	0.0010195737283640064	2.0405372499563128E-4
EPI-ISL-1219578_Europe_Latvia_GRY_20I.501Y.V1_B.1.1.7_2021-02-21	2021.1397260273973	9.985047283640064E-4	7.365288842016535E-5
EPI-ISL-1321920_Europe_Latvia_GRY_20I.501Y.V1_B.1.1.7_2021-03-04	2021.1698630136987	0.0010336604283640064	8.908417660563974E-5
EPI-ISL-1524846_Europe_Spain_GRY_20I.501Y.V1_B.1.1.7_2021-04-03	2021.2520547945205	9.181645283640065E-4	-8.02055737976322E-5
EPI-ISL-1250702_Oceania_NewZealand_GRY_20I.501Y.V1_B.1.1.7_2021-03-06	2021.1753424657534	0.0010193726283640064	7.121011991202903E-5
EPI-ISL-1404920_Oceania_Australia_GRY_20I.501Y.V1_B.1.1.7_2021-03-29	2021.2383561643835	0.0010543914283640064	6.498696793628338E-5
EPI-ISL-1483700_Oceania_Australia_GRY_20I.501Y.V1_B.1.1.7_2021-04-02	2021.2493150684932	9.852488283640065E-4	-1.1328145450937872E-5
EPI-ISL-1626610_SouthAmerica_Colombia_GRY_20I.501Y.V1_B.1.1.7_2021-03-10	2021.186301369863	9.478266283640065E-4	-7.5083934749702E-6
EPI-ISL-985064_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-12	2021.0301369863014	8.662249283640067E-4	1.3098222291269067E-5
EPI-ISL-1599662_Europe_Sweden_GRY_20I.501Y.V1_B.1.1.7_2021-02-11	2021.1123287671232	9.711195283640064E-4	6.419897188799674E-5
EPI-ISL-1173230_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-25	2021.0657534246575	9.000501283640066E-4	2.3612753783132595E-5
EPI-ISL-985063_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-12	2021.0301369863014	8.632957283640068E-4	1.0169022291269176E-5
EPI-ISL-1093443_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	8.965164283640067E-4	5.2355364025184693E-5
EPI-ISL-1623055_Europe_France_GRY_20I.501Y.V1_B.1.1.7_2021-04-07	2021.2630136986302	0.0010343469283640066	2.880431281514651E-5
EPI-ISL-872625_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2020-12-29	2020.9918032786886	8.579940283640067E-4	2.9956421372656964E-5
EPI-ISL-1235657_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-27	2021.0712328767124	0.0010655049283640064	1.8548129708952175E-4
EPI-ISL-1611694_NorthAmerica_USA_GRY_20I.501Y.V1_B.1.1.7_2021-04-01	2021.2465753424658	9.945152283640066E-4	-2.686171040214118E-7
EPI-ISL-1093448_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	8.877262283640067E-4	4.356516402518468E-5
EPI-ISL-985088_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-08	2021.0191780821917	8.502733283640068E-4	4.319135678268449E-6
EPI-ISL-985090_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-08	2021.0191780821917	8.179368283640068E-4	-2.80173643217315E-5
EPI-ISL-985081_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-09	2021.021917808219	9.192710283640065E-4	7.152370733157383E-5
EPI-ISL-977555_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-07	2021.0164383561644	8.179361283640068E-4	-2.622493597481516E-5
EPI-ISL-1235658_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-27	2021.0712328767124	9.235439283640066E-4	4.3520297089521946E-5
EPI-ISL-1235659_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-27	2021.0712328767124	9.587203283640066E-4	7.869669708952191E-5
EPI-ISL-1235660_Africa_Nigeria_GRY_20I.501Y.V1_B.1.1.7_2021-01-28	2021.0739726027398	0.0010303393283640065	1.4852256874282746E-4
EPI-ISL-1419513_Asia_India_GRY_20I.501Y.V1_B.1.1.7_2021-02-24	2021.1479452054793	9.255307283640065E-4	-4.700496620139495E-6
EPI-ISL-1648615_NorthAmerica_USA_GRY_20I.501Y.V1_B.1.1.7_2021-04-01	2021.2465753424658	0.0010623973283640066	6.761348289597863E-5
EPI-ISL-1648075_NorthAmerica_USA_GRY_20I.501Y.V1_B.1.1.7_2021-04-05	2021.2575342465752	0.0010624492283640066	6.049286950897924E-5
